;index;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
6994;10169;Casa de Condomínio;Barra da Tijuca;6;0;4;700;30000.0;2100.0;700.0
6995;10171;Apartamento;Barra da Tijuca;4;3;4;388;9000.0;4500.0;15000.0
6996;10172;Apartamento;Laranjeiras;1;0;0;59;1900.0;580.0;
6997;10173;Apartamento;Santa Teresa;2;1;0;69;2400.0;770.0;122.0
6998;10174;Apartamento;Recreio dos Bandeirantes;3;1;1;80;2500.0;600.0;
6999;10175;Casa de Condomínio;Barra da Tijuca;5;9;4;870;28000.0;1650.0;
7000;10178;Apartamento;Flamengo;3;1;0;170;3600.0;1534.0;415.0
7001;10179;Apartamento;Praça da Bandeira;2;0;0;50;2000.0;461.0;
7002;10180;Apartamento;Barra da Tijuca;4;3;4;273;13000.0;2726.0;657.0
7003;10183;Apartamento;Barra da Tijuca;2;1;1;80;2800.0;880.0;
7004;10184;Casa;Rocha;3;2;1;111;1800.0;;180.0
7005;10185;Apartamento;Barra da Tijuca;1;1;1;78;1900.0;1100.0;180.0
7006;10187;Apartamento;Gávea;2;1;1;86;3000.0;800.0;205.0
7007;10188;Apartamento;Cascadura;2;1;1;60;1200.0;119.0;
7008;10189;Apartamento;Botafogo;4;2;0;622;15000.0;3545.0;1420.0
7009;10190;Apartamento;Ipanema;4;2;1;210;16000.0;3200.0;800.0
7010;10191;Apartamento;Recreio dos Bandeirantes;3;2;1;214;5000.0;1450.0;
7011;10195;Apartamento;Barra da Tijuca;2;1;1;92;2600.0;;306.0
7012;10196;Apartamento;Tijuca;5;1;0;220;3400.0;1200.0;
7013;10197;Apartamento;Lagoa;2;1;1;95;3800.0;1800.0;300.0
7014;10198;Apartamento;Botafogo;1;0;0;36;1400.0;400.0;148.0
7015;10199;Apartamento;Barra da Tijuca;3;3;3;150;6000.0;2875.0;457.0
7016;10201;Apartamento;Barra da Tijuca;1;1;0;67;1700.0;880.0;142.0
7017;10203;Apartamento;São Conrado;2;2;2;70;3000.0;750.0;350.0
7018;10204;Apartamento;Ipanema;3;2;1;138;5000.0;2500.0;600.0
7019;10205;Apartamento;Copacabana;1;0;0;55;1500.0;700.0;
7020;10206;Apartamento;Méier;2;1;1;85;1700.0;840.0;1318.0
7021;10207;Apartamento;Gávea;2;1;0;87;3300.0;1100.0;145.0
7022;10209;Quitinete;Copacabana;1;0;0;18;1000.0;530.0;25.0
7023;10211;Apartamento;Lagoa;4;0;1;180;6300.0;2140.0;
7024;10212;Apartamento;Olaria;1;1;0;60;860.0;555.0;80.0
7025;10213;Apartamento;Ipanema;3;1;2;90;8000.0;700.0;
7026;10214;Apartamento;Recreio dos Bandeirantes;2;1;1;75;1800.0;770.0;
7027;10216;Apartamento;Recreio dos Bandeirantes;2;1;1;70;2000.0;680.0;199.0
7028;10217;Apartamento;Tijuca;2;1;1;75;1900.0;598.0;
7029;10218;Casa de Condomínio;Barra da Tijuca;4;4;4;600;35000.0;1100.0;12800.0
7030;10219;Apartamento;Laranjeiras;2;2;1;100;5300.0;1339.0;270.0
7031;10222;Apartamento;Recreio dos Bandeirantes;2;2;1;100;3200.0;3300.0;549.0
7032;10223;Apartamento;Camorim;2;0;2;85;1900.0;1118.0;
7033;10224;Apartamento;Santa Teresa;1;0;0;47;1350.0;495.0;32.0
7034;10225;Apartamento;Vila Isabel;2;1;0;62;1600.0;745.0;
7035;10226;Apartamento;Tijuca;3;1;1;90;2000.0;980.0;
7036;10228;Apartamento;Ipanema;3;2;1;150;5700.0;1750.0;410.0
7037;10229;Apartamento;Jardim Botânico;2;0;1;53;3200.0;730.0;
7038;10233;Apartamento;Ipanema;3;1;0;130;5000.0;1650.0;252.0
7039;10234;Apartamento;Barra da Tijuca;1;1;0;69;2000.0;1500.0;290.0
7040;10236;Apartamento;Grajaú;2;1;0;90;1550.0;660.0;
7041;10237;Quitinete;Irajá;1;0;0;30;500.0;;
7042;10245;Apartamento;Freguesia (Jacarepaguá);3;1;1;92;1900.0;945.0;157.0
7043;10246;Apartamento;Leblon;1;0;0;48;1600.0;526.0;95.0
7044;10247;Quitinete;Laranjeiras;0;0;0;24;800.0;477.0;25.0
7045;10248;Casa;Madureira;2;0;0;75;1500.0;;
7046;10249;Apartamento;Ipanema;3;1;1;140;7500.0;2900.0;500.0
7047;10250;Apartamento;Freguesia (Jacarepaguá);2;1;0;84;1500.0;750.0;20.0
7048;10251;Apartamento;Maracanã;1;0;0;48;1400.0;300.0;
7049;10254;Casa;Abolição;1;0;0;50;1100.0;;18.0
7050;10255;Apartamento;Barra da Tijuca;4;3;2;214;6000.0;2100.0;5200.0
7051;10257;Apartamento;Ipanema;4;1;4;215;20000.0;2300.0;550.0
7052;10258;Apartamento;Barra da Tijuca;3;3;3;245;15000.0;3100.0;4000.0
7053;10260;Apartamento;Barra da Tijuca;4;2;2;162;4100.0;1950.0;435.0
7054;10262;Apartamento;Recreio dos Bandeirantes;2;2;1;81;1500.0;415.0;190.0
7055;10263;Apartamento;Recreio dos Bandeirantes;4;2;4;190;3950.0;1290.0;
7056;10264;Apartamento;Flamengo;3;2;1;170;6000.0;1450.0;563.0
7057;10265;Apartamento;Copacabana;3;0;0;140;3900.0;800.0;250.0
7058;10266;Apartamento;Tijuca;2;0;0;60;1550.0;650.0;90.0
7059;10267;Apartamento;São Conrado;2;2;2;102;4000.0;2185.0;908.0
7060;10268;Apartamento;Ipanema;3;0;3;144;6400.0;608.0;383.0
7061;10269;Casa;Senador Camará;2;1;0;60;600.0;;
7062;10270;Apartamento;Copacabana;3;1;0;180;3500.0;1410.0;
7063;10271;Apartamento;Lins de Vasconcelos;2;1;0;70;1200.0;570.0;
7064;10272;Apartamento;Campo Grande;2;0;0;60;1000.0;300.0;
7065;10273;Apartamento;Vila Isabel;3;0;1;98;3100.0;;
7066;10275;Apartamento;Senador Vasconcelos;1;1;1;50;800.0;180.0;
7067;10276;Apartamento;Barra da Tijuca;1;1;0;71;4500.0;;
7068;10277;Apartamento;Ipanema;4;1;1;200;8800.0;2500.0;500.0
7069;10278;Apartamento;Leme;2;1;1;82;2600.0;914.0;128.0
7070;10279;Quitinete;Botafogo;1;0;0;25;1500.0;360.0;
7071;10280;Casa de Condomínio;Barra da Tijuca;3;6;1;420;6900.0;1042.0;773.0
7072;10281;Apartamento;Barra da Tijuca;2;1;1;70;2750.0;1300.0;200.0
7073;10282;Apartamento;Barra da Tijuca;4;3;2;240;6000.0;2200.0;
7074;10283;Apartamento;Leblon;3;3;1;170;8500.0;2252.0;606.0
7075;10286;Casa;Recreio dos Bandeirantes;4;4;4;571;10000.0;850.0;
7076;10288;Apartamento;Copacabana;1;0;0;50;2000.0;900.0;156.0
7077;10289;Apartamento;Copacabana;4;1;0;120;3500.0;1156.0;138.0
7078;10290;Apartamento;Méier;3;2;1;126;1800.0;1470.0;172.0
7079;10291;Flat;Leblon;1;1;1;45;4500.0;1860.0;120.0
7080;10292;Apartamento;Leme;2;0;0;75;2700.0;878.0;
7081;10293;Apartamento;Freguesia (Jacarepaguá);2;1;1;86;1800.0;831.0;
7082;10294;Apartamento;Santa Teresa;1;0;1;45;2090.0;520.0;95.0
7083;10296;Apartamento;Barra da Tijuca;4;2;3;145;4500.0;1900.0;350.0
7084;10297;Apartamento;Botafogo;3;1;1;95;4500.0;1140.0;
7085;10298;Apartamento;Madureira;2;0;0;70;700.0;1.0;
7086;10299;Apartamento;Recreio dos Bandeirantes;3;3;3;178;2700.0;690.0;5000.0
7087;10300;Apartamento;Copacabana;2;0;0;56;2600.0;760.0;80.0
7088;10302;Apartamento;Leblon;2;0;1;60;5250.0;;
7089;10306;Apartamento;Ipanema;2;0;1;75;5400.0;476.0;120.0
7090;10307;Apartamento;Gardênia Azul;2;1;0;50;1700.0;470.0;
7091;10308;Apartamento;Barra da Tijuca;4;3;2;224;7600.0;2237.0;768.0
7092;10309;Apartamento;Copacabana;3;0;1;115;2900.0;1900.0;190.0
7093;10310;Apartamento;Barra da Tijuca;5;5;3;569;17000.0;2500.0;
7094;10311;Quitinete;Copacabana;1;0;0;28;1000.0;387.0;24.0
7095;10312;Apartamento;Ipanema;3;2;1;160;12000.0;3500.0;900.0
7096;10313;Apartamento;Copacabana;1;0;0;40;2100.0;400.0;
7097;10315;Apartamento;Ipanema;3;1;1;130;3500.0;1131.0;
7098;10316;Apartamento;Ipanema;3;1;1;90;6500.0;1700.0;230.0
7099;10317;Apartamento;Recreio dos Bandeirantes;2;1;1;100;2800.0;899.0;250.0
7100;10318;Apartamento;Ipanema;3;1;1;140;8200.0;2900.0;
7101;10319;Casa de Condomínio;Barra da Tijuca;5;5;4;900;12000.0;1500.0;25000.0
7102;10320;Apartamento;Pavuna;2;0;0;54;850.0;;
7103;10321;Apartamento;Barra da Tijuca;4;4;4;336;13000.0;3700.0;800.0
7104;10323;Apartamento;Recreio dos Bandeirantes;3;1;1;88;2100.0;1050.0;180.0
7105;10324;Quitinete;Botafogo;1;0;0;28;950.0;290.0;27.0
7106;10326;Apartamento;Engenho Novo;1;1;0;62;650.0;612.0;
7107;10327;Apartamento;Barra da Tijuca;4;3;4;340;11000.0;3800.0;750.0
7108;10328;Apartamento;Laranjeiras;3;1;1;230;4000.0;1480.0;42.0
7109;10330;Apartamento;Copacabana;3;1;0;120;4000.0;1252.0;240.0
7110;10331;Apartamento;Irajá;2;0;0;79;1300.0;;
7111;10332;Apartamento;Barra da Tijuca;2;1;1;96;3200.0;1600.0;160.0
7112;10333;Apartamento;Flamengo;4;1;2;220;5200.0;1748.0;385.0
7113;10335;Apartamento;Barra da Tijuca;2;1;1;65;1800.0;1323.0;233.0
7114;10336;Apartamento;Leblon;3;1;1;150;5000.0;1000.0;34.0
7115;10337;Casa;Tijuca;4;5;0;274;19000.0;;
7116;10338;Apartamento;Flamengo;3;1;0;85;2500.0;950.0;154.0
7117;10339;Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1600.0;650.0;111.0
7118;10341;Apartamento;Barra da Tijuca;3;2;1;137;3700.0;1500.0;220.0
7119;10342;Apartamento;Piedade;2;0;0;50;1400.0;;
7120;10344;Apartamento;Vaz Lobo;2;0;0;50;900.0;;
7121;10345;Apartamento;Tijuca;1;0;0;50;1250.0;500.0;50.0
7122;10346;Quitinete;Flamengo;1;0;0;18;890.0;300.0;
7123;10347;Apartamento;Leblon;4;1;1;142;9000.0;1563.0;330.0
7124;10349;Apartamento;Recreio dos Bandeirantes;1;1;1;58;1600.0;534.0;85.0
7125;10350;Apartamento;Lagoa;2;0;2;240;10000.0;4500.0;1100.0
7126;10352;Apartamento;Barra da Tijuca;3;2;3;105;3000.0;1500.0;270.0
7127;10353;Apartamento;Recreio dos Bandeirantes;2;2;1;85;2400.0;500.0;
7128;10354;Casa;Copacabana;3;1;2;150;8000.0;;99.0
7129;10355;Apartamento;Copacabana;2;1;0;70;2700.0;870.0;177.0
7130;10357;Apartamento;Taquara;2;1;1;56;1500.0;550.0;51.0
7131;10358;Apartamento;Marechal Hermes;1;0;0;50;800.0;200.0;
7132;10360;Apartamento;Leblon;2;0;0;70;2700.0;1070.0;
7133;10362;Casa;Bonsucesso;2;1;0;70;3000.0;;150.0
7134;10367;Casa;Parque Anchieta;2;0;0;100;1000.0;;
7135;10369;Apartamento;Barra da Tijuca;2;1;1;80;2000.0;1172.0;75.0
7136;10370;Apartamento;Leblon;4;1;1;200;15000.0;2600.0;712.0
7137;10371;Apartamento;Flamengo;1;0;0;35;1950.0;450.0;20.0
7138;10373;Casa;Jardim Botânico;4;1;4;356;20000.0;;1189.0
7139;10374;Apartamento;Ipanema;1;1;0;62;4800.0;1304.0;
7140;10375;Casa de Condomínio;Vargem Grande;4;3;2;200;3600.0;600.0;
7141;10376;Apartamento;Vila Isabel;2;1;0;60;1050.0;647.0;20.0
7142;10377;Apartamento;Jardim Botânico;3;1;1;120;5900.0;1160.0;277.0
7143;10378;Flat;Recreio dos Bandeirantes;2;1;2;50;1300.0;955.0;100.0
7144;10379;Apartamento;Jardim Botânico;4;3;1;170;6000.0;1695.0;465.0
7145;10380;Apartamento;Santa Teresa;1;1;0;40;1350.0;510.0;35.0
7146;10381;Apartamento;Ipanema;4;1;1;150;12000.0;1682.0;
7147;10383;Apartamento;Leme;2;1;1;80;2700.0;835.0;217.0
7148;10384;Apartamento;Jardim Botânico;2;1;1;71;2000.0;954.0;213.0
7149;10385;Apartamento;Barra da Tijuca;3;2;3;164;4500.0;1800.0;500.0
7150;10386;Apartamento;Pechincha;2;1;1;70;1200.0;650.0;55.0
7151;10387;Apartamento;Botafogo;2;1;1;103;5700.0;1340.0;348.0
7152;10388;Apartamento;Tijuca;2;1;1;70;1500.0;800.0;
7153;10389;Casa de Condomínio;Joá;3;7;3;320;7500.0;1900.0;950.0
7154;10391;Apartamento;Lagoa;2;3;2;200;10000.0;3000.0;1028.0
7155;10392;Apartamento;Barra da Tijuca;3;2;3;120;2800.0;1280.0;360.0
7156;10393;Apartamento;Gávea;3;1;1;185;7500.0;1450.0;
7157;10394;Casa de Vila;Tijuca;2;1;2;90;2700.0;600.0;170.0
7158;10395;Apartamento;Ipanema;4;2;1;171;10000.0;1804.0;593.0
7159;10397;Apartamento;Barra da Tijuca;1;1;0;70;1650.0;1050.0;151.0
7160;10398;Apartamento;Botafogo;1;1;0;65;2200.0;1382.0;110.0
7161;10399;Apartamento;Barra da Tijuca;4;2;1;170;4300.0;1908.0;314.0
7162;10400;Apartamento;Barra da Tijuca;3;2;1;105;3600.0;1912.0;392.0
7163;10403;Apartamento;Recreio dos Bandeirantes;2;1;1;78;1500.0;770.0;108.0
7164;10405;Apartamento;Copacabana;3;0;1;110;3000.0;1000.0;20.0
7165;10406;Apartamento;Ipanema;4;2;2;163;6000.0;2300.0;400.0
7166;10408;Apartamento;Recreio dos Bandeirantes;3;2;3;120;2300.0;800.0;3021.0
7167;10411;Apartamento;Botafogo;2;1;0;60;2400.0;630.0;130.0
7168;10412;Apartamento;Tijuca;3;1;0;86;1900.0;675.0;110.0
7169;10413;Apartamento;Ipanema;4;2;1;200;9500.0;3700.0;923.0
7170;10414;Apartamento;Barra da Tijuca;3;2;1;137;4500.0;1412.0;400.0
7171;10415;Casa;Botafogo;4;2;0;221;13000.0;;
7172;10416;Apartamento;Copacabana;2;0;0;81;2380.0;400.0;
7173;10417;Quitinete;Glória;1;0;0;26;900.0;402.0;
7174;10418;Apartamento;Cachambi;2;1;1;54;1200.0;500.0;
7175;10420;Apartamento;Jacarepaguá;2;1;1;75;1450.0;650.0;75.0
7176;10421;Casa;Jardim Botânico;5;5;4;450;35000.0;;1540.0
7177;10422;Apartamento;Barra da Tijuca;4;2;2;180;11500.0;2000.0;
7178;10425;Apartamento;Ipanema;3;1;1;140;7200.0;2967.0;
7179;10427;Apartamento;Ipanema;2;0;0;63;4000.0;712.0;172.0
7180;10428;Apartamento;Recreio dos Bandeirantes;3;3;2;170;2000.0;853.0;100.0
7181;10429;Apartamento;Copacabana;3;0;1;160;3900.0;726.0;122.0
7182;10430;Apartamento;Tijuca;2;1;0;64;1700.0;939.0;23.0
7183;10431;Quitinete;Piedade;1;0;0;35;670.0;;
7184;10432;Apartamento;Flamengo;3;1;1;100;3700.0;660.0;182.0
7185;10433;Apartamento;Botafogo;3;1;0;94;3400.0;1400.0;1400.0
7186;10435;Casa;Vila Kosmos;2;0;2;63;2300.0;;
7187;10438;Apartamento;Leblon;2;1;0;93;3500.0;1490.0;158.0
7188;10439;Apartamento;Praça da Bandeira;2;1;0;81;2200.0;945.0;94.0
7189;10441;Flat;Botafogo;1;0;0;55;2800.0;1171.0;1195.0
7190;10442;Apartamento;Barra da Tijuca;2;1;1;72;2600.0;797.0;672.0
7191;10444;Apartamento;Barra da Tijuca;2;1;0;80;3000.0;2000.0;220.0
7192;10445;Apartamento;Barra da Tijuca;2;1;1;80;2100.0;1165.0;114.0
7193;10446;Apartamento;Jardim Botânico;2;1;1;80;3000.0;1500.0;160.0
7194;10447;Apartamento;Leblon;3;1;1;190;9500.0;3000.0;610.0
7195;10448;Apartamento;Ipanema;2;1;2;86;14000.0;4250.0;590.0
7196;10449;Apartamento;Campo Grande;2;1;0;70;900.0;390.0;
7197;10451;Quitinete;Ipanema;1;0;1;45;2200.0;560.0;50.0
7198;10453;Apartamento;Campo Grande;2;1;1;60;1175.0;460.0;
7199;10454;Casa de Vila;Campo Grande;1;0;0;50;550.0;;
7200;10455;Apartamento;Barra da Tijuca;2;2;1;83;2300.0;983.0;348.0
7201;10456;Apartamento;Irajá;2;0;0;44;650.0;110.0;
7202;10458;Apartamento;Flamengo;4;1;2;400;5000.0;2000.0;735.0
7203;10459;Casa de Condomínio;Vargem Grande;5;3;5;350;4500.0;400.0;1.0
7204;10460;Apartamento;Leblon;2;0;0;70;5000.0;1000.0;137.0
7205;10461;Apartamento;Ipanema;3;1;1;170;6000.0;2000.0;415.0
7206;10462;Apartamento;Ipanema;3;3;3;169;9000.0;2000.0;620.0
7207;10463;Apartamento;Ipanema;4;2;2;330;17000.0;7950.0;1675.0
7208;10464;Apartamento;Leblon;4;2;1;140;8500.0;1960.0;350.0
7209;10468;Apartamento;Barra da Tijuca;2;1;1;105;5500.0;2800.0;590.0
7210;10469;Apartamento;Flamengo;2;1;1;80;2900.0;700.0;128.0
7211;10472;Apartamento;Jacarepaguá;3;2;1;115;4200.0;1400.0;186.0
7212;10473;Casa;Pavuna;2;0;0;40;500.0;;
7213;10474;Quitinete;Flamengo;0;0;0;34;1300.0;400.0;69.0
7214;10475;Apartamento;Barra da Tijuca;2;2;1;200;9500.0;1700.0;530.0
7215;10478;Apartamento;Ipanema;2;1;0;80;3600.0;916.0;200.0
7216;10479;Apartamento;Braz de Pina;2;0;0;40;800.0;160.0;
7217;10480;Apartamento;Jardim Botânico;2;2;1;74;2950.0;1423.0;251.0
7218;10482;Apartamento;Méier;2;1;0;63;1100.0;529.0;34.0
7219;10483;Apartamento;Laranjeiras;3;0;0;80;2200.0;330.0;89.0
7220;10484;Apartamento;Recreio dos Bandeirantes;1;1;0;50;2100.0;860.0;
7221;10486;Apartamento;Ipanema;4;2;1;200;8000.0;1650.0;750.0
7222;10487;Apartamento;Vila Isabel;2;1;0;87;1600.0;503.0;20.0
7223;10489;Apartamento;Barra da Tijuca;2;1;1;82;2000.0;1220.0;190.0
7224;10490;Casa de Condomínio;Barra da Tijuca;5;2;4;285;9500.0;600.0;500.0
7225;10491;Apartamento;Gávea;1;1;0;50;2500.0;810.0;131.0
7226;10492;Apartamento;Copacabana;3;0;0;130;3450.0;1384.0;
7227;10493;Quitinete;Copacabana;1;0;0;23;1200.0;430.0;25.0
7228;10496;Apartamento;Leblon;3;1;1;100;5500.0;1323.0;243.0
7229;10499;Apartamento;Barra da Tijuca;2;2;1;86;1900.0;1300.0;115.0
7230;10500;Apartamento;Copacabana;5;2;2;389;13640.0;3825.0;1153.0
7231;10502;Apartamento;Barra da Tijuca;4;3;4;266;15000.0;3700.0;692.0
7232;10504;Apartamento;Ipanema;2;1;1;86;12000.0;;
7233;10505;Apartamento;Barra da Tijuca;4;3;1;170;4200.0;2500.0;364.0
7234;10506;Apartamento;Copacabana;2;0;0;65;2200.0;829.0;152.0
7235;10507;Apartamento;Ipanema;2;0;0;70;3750.0;700.0;500.0
7236;10508;Apartamento;Lagoa;4;4;4;310;28000.0;4229.0;1708.0
7237;10509;Apartamento;Cachambi;2;1;0;45;1100.0;381.0;13.0
7238;10510;Apartamento;Taquara;3;1;1;85;1200.0;720.0;108.0
7239;10511;Apartamento;Centro;1;0;0;37;1200.0;310.0;21.0
7240;10512;Apartamento;Barra da Tijuca;3;2;1;112;3500.0;1500.0;211.0
7241;10513;Apartamento;Copacabana;3;2;1;170;8000.0;1900.0;500.0
7242;10514;Apartamento;Irajá;2;1;0;91;900.0;340.0;
7243;10516;Apartamento;Leblon;3;1;1;220;8600.0;3300.0;
7244;10520;Apartamento;Recreio dos Bandeirantes;4;3;4;420;10000.0;1482.0;1000.0
7245;10521;Apartamento;Barra da Tijuca;3;2;1;85;3500.0;1410.0;265.0
7246;10523;Apartamento;Maracanã;2;1;1;50;1500.0;520.0;
7247;10524;Apartamento;Ipanema;3;1;1;125;6000.0;2000.0;262.0
7248;10525;Apartamento;Recreio dos Bandeirantes;2;1;1;88;1600.0;740.0;143.0
7249;10526;Apartamento;Flamengo;3;2;1;150;5900.0;1200.0;350.0
7250;10528;Casa;Braz de Pina;2;0;0;27;900.0;;
7251;10529;Apartamento;Barra da Tijuca;2;1;1;71;1900.0;490.0;80.0
7252;10531;Casa;Barra da Tijuca;4;0;2;400;5500.0;2619.0;
7253;10533;Casa de Condomínio;Barra da Tijuca;4;4;4;674;25000.0;2100.0;2000.0
7254;10534;Flat;Leblon;1;0;0;56;4300.0;1800.0;
7255;10535;Apartamento;Barra da Tijuca;4;3;4;290;12000.0;4000.0;600.0
7256;10536;Apartamento;Cachambi;2;1;0;65;1200.0;450.0;14.0
7257;10537;Apartamento;Riachuelo;1;0;0;35;850.0;;
7258;10538;Apartamento;Centro;0;0;0;30;800.0;447.0;25.0
7259;10539;Apartamento;Tijuca;3;1;1;115;2500.0;1200.0;
7260;10541;Apartamento;Leblon;2;1;0;70;4200.0;1100.0;200.0
7261;10542;Apartamento;Pechincha;3;2;1;108;1300.0;798.0;116.0
7262;10543;Apartamento;Ipanema;3;2;0;101;3950.0;1700.0;258.0
7263;10544;Apartamento;Barra da Tijuca;4;3;4;225;6500.0;2800.0;4300.0
7264;10545;Apartamento;Barra da Tijuca;2;1;1;89;2300.0;1450.0;205.0
7265;10546;Apartamento;Recreio dos Bandeirantes;2;1;1;71;2000.0;550.0;
7266;10548;Apartamento;Praça Seca;1;1;0;37;500.0;322.0;
7267;10549;Apartamento;Copacabana;1;0;0;35;5000.0;;
7268;10550;Apartamento;Barra da Tijuca;4;3;4;227;14999.0;2250.0;370.0
7269;10551;Apartamento;Ipanema;3;1;1;130;8700.0;1900.0;300.0
7270;10552;Apartamento;Flamengo;3;1;1;250;9000.0;1650.0;583.0
7271;10553;Apartamento;Copacabana;3;1;3;270;8000.0;2000.0;524.0
7272;10554;Apartamento;Tijuca;3;1;0;56;2100.0;520.0;
7273;10556;Apartamento;Leblon;4;2;4;200;9000.0;2710.0;994.0
7274;10557;Apartamento;Bonsucesso;3;0;0;81;1600.0;630.0;
7275;10559;Apartamento;Méier;2;1;0;75;800.0;597.0;
7276;10560;Apartamento;Ipanema;3;2;1;120;4000.0;3200.0;
7277;10562;Quitinete;Copacabana;1;0;0;25;1100.0;431.0;30.0
7278;10563;Apartamento;Anil;4;2;1;149;2100.0;1340.0;1206.0
7279;10564;Apartamento;Pechincha;2;1;0;80;1000.0;380.0;
7280;10565;Apartamento;Del Castilho;3;1;0;59;1300.0;100.0;26.0
7281;10567;Apartamento;Botafogo;3;2;2;130;4149.0;1357.0;325.0
7282;10568;Casa;Vargem Pequena;4;1;4;220;5200.0;400.0;
7283;10569;Apartamento;Barra da Tijuca;3;2;1;115;3200.0;1800.0;294.0
7284;10570;Apartamento;Flamengo;3;2;1;427;10000.0;4100.0;
7285;10573;Apartamento;Recreio dos Bandeirantes;3;1;1;73;2200.0;769.0;165.0
7286;10576;Apartamento;Copacabana;3;3;1;140;4800.0;1493.0;399.0
7287;10577;Apartamento;Laranjeiras;2;1;1;88;2500.0;837.0;188.0
7288;10580;Apartamento;Recreio dos Bandeirantes;3;3;2;316;3000.0;800.0;300.0
7289;10581;Apartamento;Ipanema;3;1;3;180;30000.0;2200.0;1983.0
7290;10582;Casa;Vila Valqueire;2;1;0;93;1200.0;;
7291;10584;Flat;Copacabana;1;1;0;55;2200.0;1400.0;135.0
7292;10585;Apartamento;Ipanema;4;3;3;330;25000.0;1400.0;500.0
7293;10586;Apartamento;Ipanema;3;2;1;200;6300.0;2200.0;387.0
7294;10587;Apartamento;Laranjeiras;3;1;1;120;4000.0;1400.0;200.0
7295;10589;Apartamento;Copacabana;2;0;0;90;5000.0;1100.0;
7296;10590;Apartamento;Ipanema;3;2;3;320;30000.0;7500.0;1514.0
7297;10591;Apartamento;Catete;2;1;1;65;2500.0;1050.0;68.0
7298;10592;Apartamento;Leblon;3;2;1;196;5700.0;1871.0;420.0
7299;10595;Apartamento;Tijuca;3;3;1;152;5000.0;1337.0;350.0
7300;10598;Flat;Botafogo;2;1;1;70;3300.0;1510.0;286.0
7301;10599;Casa de Condomínio;Barra da Tijuca;4;3;4;381;9000.0;706.0;
7302;10601;Apartamento;Ipanema;4;2;1;200;9500.0;3700.0;923.0
7303;10602;Apartamento;Leblon;3;1;1;160;7800.0;1554.0;569.0
7304;10604;Apartamento;Laranjeiras;2;1;0;60;1800.0;1000.0;76.0
7305;10606;Apartamento;Flamengo;3;0;0;64;2750.0;600.0;
7306;10608;Flat;Ipanema;1;1;0;50;2500.0;1581.0;
7307;10609;Apartamento;Recreio dos Bandeirantes;3;4;1;217;3300.0;987.0;516.0
7308;10610;Apartamento;Barra da Tijuca;1;1;0;67;3500.0;1300.0;
7309;10611;Apartamento;Botafogo;3;0;0;100;3000.0;915.0;195.0
7310;10613;Apartamento;Barra da Tijuca;5;3;5;1200;24000.0;7000.0;5330.0
7311;10614;Apartamento;Ipanema;1;0;0;48;2100.0;586.0;155.0
7312;10615;Apartamento;Botafogo;2;1;1;104;4650.0;1150.0;203.0
7313;10617;Apartamento;Leblon;2;1;1;300;17000.0;1000.0;600.0
7314;10618;Apartamento;Freguesia (Jacarepaguá);2;2;1;53;1750.0;;
7315;10619;Apartamento;Barra da Tijuca;2;2;1;105;1500.0;2115.0;
7316;10620;Apartamento;Copacabana;1;0;1;46;1499.0;660.0;68.0
7317;10621;Apartamento;Barra da Tijuca;3;3;3;280;12000.0;2480.0;580.0
7318;10622;Casa;Quintino Bocaiúva;2;0;0;55;1000.0;71.0;
7319;10624;Casa de Condomínio;Leblon;4;2;0;800;30000.0;2000.0;1000.0
7320;10625;Apartamento;Jardim Botânico;3;0;1;110;2700.0;1500.0;
7321;10626;Apartamento;Barra da Tijuca;3;1;1;96;2800.0;980.0;90.0
7322;10627;Apartamento;Botafogo;1;0;0;48;1600.0;500.0;25.0
7323;10628;Apartamento;Andaraí;1;0;0;42;900.0;447.0;20.0
7324;10629;Apartamento;Méier;2;1;0;60;1000.0;480.0;12.0
7325;10630;Casa de Condomínio;Freguesia (Jacarepaguá);3;6;1;272;3000.0;472.0;259.0
7326;10632;Apartamento;Lagoa;3;1;1;152;6500.0;1800.0;420.0
7327;10633;Apartamento;Usina;3;1;1;94;1700.0;860.0;77.0
7328;10634;Apartamento;Copacabana;5;2;1;280;13000.0;2245.0;296.0
7329;10636;Casa;Todos os Santos;2;0;0;66;1300.0;100.0;
7330;10637;Apartamento;Flamengo;2;0;0;90;2750.0;750.0;200.0
7331;10640;Apartamento;Recreio dos Bandeirantes;2;1;1;100;2200.0;915.0;
7332;10641;Apartamento;Tijuca;2;1;0;80;2300.0;662.0;
7333;10642;Apartamento;Jardim Botânico;2;1;1;80;2900.0;1350.0;160.0
7334;10643;Apartamento;Ipanema;4;2;4;240;19000.0;4340.0;902.0
7335;10644;Apartamento;Anil;2;1;0;55;1100.0;439.0;50.0
7336;10645;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1400.0;650.0;93.0
7337;10646;Apartamento;Barra da Tijuca;3;2;3;118;4000.0;1450.0;370.0
7338;10647;Apartamento;Ipanema;4;3;4;180;25000.0;3500.0;1000.0
7339;10648;Apartamento;Ipanema;3;1;1;120;4700.0;1600.0;171.0
7340;10649;Apartamento;Jacarepaguá;2;1;1;65;1100.0;550.0;
7341;10650;Apartamento;Ipanema;3;1;2;130;8000.0;2220.0;540.0
